Name,ISIN,FTSE100,FTSE250,post_date,pre_twenty_pd,pre_five_pd,pre_three_pd,pre_one_pd,post_three_pd,post_five_pd,post_ten_pd,post_twenty_pd,diff_twenty_three,diff_twenty_five,diff_twenty_ten,diff_twenty_twenty,diff_five_three,diff_five_five,diff_five_ten,diff_five_twenty,diff_three_three,diff_three_five,diff_three_ten,diff_three_twenty,diff_one_three,diff_one_five,diff_one_ten,diff_one_twenty
Hochschild Mining,GB00B1FW5029,,-1.0,2013-12-23,1.2649994,1.2699994,1.2649994,1.2319994,1.4149999,1.4274996999999998,1.3099994000000001,1.5524996999999998,0.15000049999999998,0.16250029999999982,0.04500000000000015,0.2875002999999998,0.1450005000000001,0.15750029999999993,0.04000000000000026,0.2825002999999999,0.15000049999999998,0.16250029999999982,0.04500000000000015,0.2875002999999998,0.1830004999999999,0.19550029999999974,0.07800000000000007,0.32050029999999974
JD Sports Fashion,GB00BM8Q5M07,,1.0,2013-12-23,12.424998,14.209998,14.909998,14.939998000000001,14.509998000000001,14.649998,15.939998000000001,16.489991,2.085000000000001,2.2249999999999996,3.5150000000000006,4.064992999999999,0.3000000000000007,0.4399999999999995,1.7300000000000004,2.2799929999999993,-0.3999999999999986,-0.2599999999999998,1.0300000000000011,1.579993,-0.4299999999999997,-0.2900000000000009,1.0,1.5499929999999988
Menzies (John),GB0005790059,,-1.0,2013-12-23,7.5949976,7.8049976,7.7149976,7.149997600000001,7.1799976,7.1449976,7.0849976,7.149997600000001,-0.41500000000000004,-0.4500000000000002,-0.5099999999999998,-0.4449999999999994,-0.625,-0.6600000000000001,-0.7199999999999998,-0.6549999999999994,-0.5350000000000001,-0.5700000000000003,-0.6299999999999999,-0.5649999999999995,0.02999999999999936,-0.005000000000000782,-0.06500000000000039,0.0
Merlin Entertainments,GB00BDZT6P94,,1.0,2013-12-23,3.5324975999999997,3.5599976,3.5799976,3.6599975999999996,3.5619970999999997,3.5409986,3.7749976,3.6899976,0.029499500000000012,0.008501000000000314,0.24250000000000016,0.1575000000000002,0.00199949999999971,-0.018998999999999988,0.21499999999999986,0.1299999999999999,-0.018000500000000308,-0.038999000000000006,0.19499999999999984,0.10999999999999988,-0.09800049999999993,-0.11899899999999963,0.11500000000000021,0.03000000000000025
Riverstone Energy,GG00BBHXCL35,,1.0,2013-12-23,9.5399976,9.6499976,9.5899976,9.4499976,9.3999976,9.4749976,9.1999976,9.1199976,-0.1399999999999988,-0.0649999999999995,-0.33999999999999986,-0.41999999999999993,-0.25,-0.1750000000000007,-0.45000000000000107,-0.5300000000000011,-0.1899999999999995,-0.11500000000000021,-0.39000000000000057,-0.47000000000000064,-0.049999999999998934,0.025000000000000355,-0.25,-0.33000000000000007
Royal Mail,GB00BDVZYZ77,1.0,,2013-12-23,5.3349976,5.9299976,5.75,5.9099976000000005,5.7549976,5.7899976,5.609997600000001,5.8799976,0.41999999999999993,0.45500000000000007,0.27500000000000036,0.5449999999999999,-0.17499999999999982,-0.13999999999999968,-0.3199999999999994,-0.04999999999999982,0.0049976000000002685,0.03999760000000041,-0.1400023999999993,0.12999760000000027,-0.15500000000000025,-0.1200000000000001,-0.2999999999999998,-0.03000000000000025
Schroder Asia Pacific Fund,GB0007918872,,-1.0,2013-12-23,2.4699993,2.3299999,2.3149995999999997,2.3199997,2.375,2.3399991,2.3249997,2.2899998999999998,-0.09499930000000001,-0.1300002,-0.14499960000000023,-0.17999940000000025,0.04500010000000021,0.009999200000000208,-0.00500020000000001,-0.040000000000000036,0.06000040000000029,0.024999500000000285,0.010000100000000067,-0.024999699999999958,0.05500030000000011,0.01999940000000011,0.004999999999999893,-0.029999800000000132
Vedanta Resources,GB0033277061,-1.0,1.0,2013-12-23,10.725,9.125,9.3169995,9.6469994,11.24,10.82,10.515,7.689997600000001,0.5150000000000006,0.09500000000000064,-0.20999999999999908,-3.035002399999999,2.115,1.6950000000000003,1.3900000000000006,-1.4350023999999992,1.9230005000000006,1.5030005000000006,1.198000500000001,-1.627001899999999,1.5930005999999999,1.1730006,0.8680006000000002,-1.9570017999999996
Al Noor Hospitals Group,GB00B8HX8Z88,,1.0,2013-09-23,7.8249976000000006,8.6899976,8.625,8.8499976,8.3199976,8.1699976,8.25,8.6599976,0.4950000000000001,0.34499999999999975,0.42500239999999945,0.835,-0.3699999999999992,-0.5199999999999996,-0.4399975999999999,-0.02999999999999936,-0.30500239999999934,-0.4550023999999997,-0.375,0.03499760000000052,-0.5299999999999994,-0.6799999999999997,-0.5999976,-0.1899999999999995
Anite,GB00B3KHXB36,,-1.0,2013-09-23,1.1189995000000001,1.2219991000000001,1.2159997,1.125,1.0974998999999999,1.125,1.1124993,0.8649998499999999,-0.021499600000000285,0.006000499999999853,-0.006500200000000067,-0.25399965000000024,-0.12449920000000025,-0.09699910000000012,-0.10949980000000004,-0.3569992500000002,-0.11849980000000016,-0.09099970000000002,-0.10350039999999994,-0.3509998500000001,-0.02750010000000014,0.0,-0.01250069999999992,-0.2600001500000001
Bumi,GB00B5BLXT62,,-1.0,2013-09-23,2.1119996,2.1519994,2.1449994,2.1259995000000003,2.1799993,2.1299991,2.1899995999999997,2.1499995999999997,0.06799970000000011,0.017999500000000168,0.07799999999999985,0.03799999999999981,0.02799990000000019,-0.02200029999999975,0.03800019999999993,-0.001999800000000107,0.03499989999999986,-0.015000300000000077,0.0450001999999996,0.005000199999999566,0.05399979999999971,0.00399959999999977,0.06400009999999945,0.024000099999999414
Coca -Cola HBC AG,CH0198251305,1.0,,2013-09-23,18.089996,19.579985999999998,19.699996000000002,18.699996000000002,18.439985999999998,18.5,17.469986,17.639998000000002,0.34998999999999825,0.4100040000000007,-0.6200100000000006,-0.44999799999999723,-1.1400000000000006,-1.0799859999999981,-2.1099999999999994,-1.939987999999996,-1.2600100000000047,-1.1999960000000023,-2.2300100000000036,-2.059998,-0.26001000000000474,-0.19999600000000228,-1.2300100000000036,-1.0599980000000002
Entertainment One,CA29382B1022,,1.0,2013-09-23,2.1574993,2.2299995999999997,2.1999997,2.25,2.2299995999999997,2.1949997,2.2079991999999997,2.4309998,0.07250029999999974,0.03750039999999988,0.05049989999999971,0.2735004999999999,0.0,-0.03499989999999986,-0.02200040000000003,0.20100020000000018,0.029999899999999968,-0.004999999999999893,0.007999499999999937,0.23100010000000015,-0.02000040000000025,-0.05500030000000011,-0.04200080000000028,0.18099979999999993
Eurasian Natural Resources Corporation,GB00B29BCK10,-1.0,1.0,2013-09-23,517.76978,,,525.0,,,,,,,,,,,,,,,,,,,,
Greencore Group,IE0003864109,,1.0,2013-09-23,1.5324993,1.4699993,1.4549999,1.3974991,1.474,1.4749994000000002,1.5449991,1.6899996,-0.05849930000000003,-0.057499899999999826,0.01249980000000006,0.15750029999999993,0.004000699999999968,0.005000100000000174,0.07499980000000006,0.22000029999999993,0.019000099999999964,0.01999950000000017,0.08999920000000006,0.23499969999999992,0.07650089999999987,0.07750030000000008,0.14749999999999996,0.29250049999999983
JPMorgan Indian Inv Trust,GB0003450359,,-1.0,2013-09-23,3.0719996,3.2099976,3.1699976,3.1379981,3.1949975999999998,3.0799976,3.2349976,3.3899975999999996,0.12299799999999994,0.007998000000000172,0.16299799999999998,0.3179979999999998,-0.015000000000000124,-0.1299999999999999,0.02499999999999991,0.17999999999999972,0.02499999999999991,-0.08999999999999986,0.06499999999999995,0.21999999999999975,0.05699949999999987,-0.0580004999999999,0.0969994999999999,0.2519994999999997
Mondi,GB00B1CRLC47,1.0,-1.0,2013-09-23,10.579998,11.0,10.899998,10.549998,10.659998,10.429998000000001,10.649998,11.099998000000001,0.08000000000000007,-0.14999999999999858,0.07000000000000028,0.5200000000000014,-0.34000200000000014,-0.5700019999999988,-0.3500019999999999,0.09999800000000114,-0.2400000000000002,-0.46999999999999886,-0.25,0.20000000000000107,0.10999999999999943,-0.11999999999999922,0.09999999999999964,0.5500000000000007
Partnership Assurance Group,GB00B9QN7S21,,1.0,2013-09-23,4.7174976,4.2649976,4.3974975999999995,4.0399975999999995,4.1989991,4.1199976,3.9899975999999997,4.1099976,-0.5184984999999998,-0.5975000000000001,-0.7275,-0.6074999999999999,-0.06599850000000007,-0.14500000000000046,-0.27500000000000036,-0.15500000000000025,-0.19849849999999947,-0.27749999999999986,-0.40749999999999975,-0.28749999999999964,0.15900150000000046,0.08000000000000007,-0.04999999999999982,0.07000000000000028
Salamander Energy,GB00B1GC5238,,-1.0,2013-09-23,1.2409992,1.2479992,1.2269993,1.242999,1.3199996999999999,1.1749993,1.0299997,1.0524997,0.07900049999999981,-0.0659999,-0.2109995,-0.18849950000000004,0.07200049999999991,-0.0729998999999999,-0.2179994999999999,-0.19549949999999994,0.09300039999999998,-0.051999999999999824,-0.19699959999999983,-0.17449959999999987,0.07700069999999992,-0.06799969999999989,-0.2129992999999999,-0.19049929999999993
Serco Group,GB0007973794,-1.0,1.0,2013-09-23,6.2149976,5.7449976000000005,5.6449976,5.6299976,5.5099976,5.4649976,5.319997600000001,5.4599976,-0.7050000000000001,-0.75,-0.8949999999999996,-0.7549999999999999,-0.23500000000000032,-0.28000000000000025,-0.4249999999999998,-0.28500000000000014,-0.1349999999999998,-0.17999999999999972,-0.3249999999999993,-0.1849999999999996,-0.1200000000000001,-0.16500000000000004,-0.3099999999999996,-0.16999999999999993
Sports Direct International,GB00B1QH8P22,1.0,-1.0,2013-09-23,6.6449976,7.2099976,7.064997600000001,7.0149976,7.0049976,7.0749976000000006,6.7449976000000005,7.1999976000000006,0.3600000000000003,0.4300000000000006,0.10000000000000053,0.5550000000000006,-0.20500000000000007,-0.1349999999999998,-0.46499999999999986,-0.009999999999999787,-0.0600000000000005,0.009999999999999787,-0.3200000000000003,0.1349999999999998,-0.009999999999999787,0.0600000000000005,-0.2699999999999996,0.1850000000000005
Utilico Emerging Mkts,GB00BD45S967,,-1.0,2013-09-23,1.7049999,1.771,1.7399996999999998,1.75,1.7574996999999999,1.7299996,1.7874994000000002,1.8924999,0.052499799999999874,0.024999699999999958,0.08249950000000017,0.1875,-0.01350030000000002,-0.04100039999999994,0.016499400000000275,0.1214999000000001,0.01750000000000007,-0.010000099999999845,0.04749970000000037,0.1525002000000002,0.007499699999999887,-0.02000040000000003,0.03749940000000018,0.1424999
Wood Group (John),GB00B5N0P849,-1.0,1.0,2013-09-23,8.2249976,8.1499976,8.1649976,8.2699976,8.1199976,8.0199976,7.8249976000000006,8.1149976,-0.10500000000000043,-0.20500000000000007,-0.39999999999999947,-0.10999999999999943,-0.030000000000001137,-0.13000000000000078,-0.3250000000000002,-0.03500000000000014,-0.04499999999999993,-0.14499999999999957,-0.33999999999999897,-0.049999999999998934,-0.15000000000000036,-0.25,-0.4449999999999994,-0.15499999999999936
Countrywide,GB00BK5V9445,,1.0,2013-06-24,4.8999976,4.9799976,5.0999976,5.0999976,5.004997599999999,5.359997600000001,5.439997600000001,6.0799976000000004,0.10499999999999954,0.46000000000000085,0.5400000000000009,1.1800000000000006,0.024999999999999467,0.3800000000000008,0.46000000000000085,1.1000000000000005,-0.09500000000000064,0.2600000000000007,0.34000000000000075,0.9800000000000004,-0.09500000000000064,0.2600000000000007,0.34000000000000075,0.9800000000000004
Crest Nicholson Holdings,GB00B8VZXT93,,1.0,2013-06-24,3.3699975999999996,3.3799976,3.3899975999999996,3.2599975999999997,3.2189990999999996,3.25,3.5399976,3.4499975999999997,-0.15099850000000004,-0.1199975999999996,0.17000000000000037,0.08000000000000007,-0.16099850000000027,-0.12999759999999982,0.16000000000000014,0.06999999999999984,-0.17099850000000005,-0.1399975999999996,0.15000000000000036,0.06000000000000005,-0.04099850000000016,-0.009997599999999718,0.28000000000000025,0.18999999999999995
DCC,GB00BF8Q6K64,,1.0,2013-06-24,4.0839991,3.6689990999999997,3.6939990999999996,3.5259986,3.5079981,3.5809985999999996,3.7349976,3.8169971,-0.5760009999999998,-0.5030005000000002,-0.34900149999999996,-0.26700199999999974,-0.16100099999999973,-0.08800050000000015,0.06599850000000007,0.1479980000000003,-0.18600099999999964,-0.11300050000000006,0.04099850000000016,0.12299800000000038,-0.018000499999999864,0.054999999999999716,0.20899899999999993,0.29099850000000016
Dexion Absolute Ld (Ord sterling),GB0032287020,,-1.0,2013-06-24,1.4859989999999998,1.4899996999999998,1.4879999000000002,1.4649991,1.4699993,1.4724998999999999,1.4974994000000001,1.4899996999999998,-0.01599969999999984,-0.013499099999999986,0.0115004000000003,0.004000699999999968,-0.020000399999999807,-0.017499799999999954,0.007499700000000331,0.0,-0.018000600000000144,-0.015500000000000291,0.009499499999999994,0.001999799999999663,0.00500020000000001,0.007500799999999863,0.03250030000000015,0.025000599999999817
Esure Group,GB00BF8Q6K64,,1.0,2013-06-24,4.0839991,3.6689990999999997,3.6939990999999996,3.5259986,3.5079981,3.5809985999999996,3.7349976,3.8169971,-0.5760009999999998,-0.5030005000000002,-0.34900149999999996,-0.26700199999999974,-0.16100099999999973,-0.08800050000000015,0.06599850000000007,0.1479980000000003,-0.18600099999999964,-0.11300050000000006,0.04099850000000016,0.12299800000000038,-0.018000499999999864,0.054999999999999716,0.20899899999999993,0.29099850000000016
Evraz,GB00B71N6K86,-1.0,1.0,2013-06-24,1.4629993,1.1919994,1.1529999,1.0929995,0.97049988,1.0199994,0.99099991,1.0309992,-0.4924994199999999,-0.4429999,-0.4719993899999999,-0.4320001,-0.22149952000000006,-0.17200000000000015,-0.20099949000000006,-0.16100020000000015,-0.18250001999999999,-0.13300050000000008,-0.16199998999999998,-0.12200070000000007,-0.12249961999999992,-0.07300010000000001,-0.10199958999999992,-0.06200030000000001
Heritage Oil,JE00B2Q4TN56,,-1.0,2013-06-24,1.5199994000000001,1.4429998,1.4249993,1.3339997,1.3599995999999999,1.3574991,1.3724994000000001,1.6374997,-0.15999980000000025,-0.16250030000000004,-0.14749999999999996,0.11750029999999989,-0.08300020000000008,-0.08550069999999987,-0.0705003999999998,0.19449990000000006,-0.06499970000000022,-0.06750020000000001,-0.05249989999999993,0.21250039999999992,0.025999899999999965,0.02349940000000017,0.03849970000000025,0.3035000000000001
New World Resources,GB00B42CTW68,,-1.0,2013-06-24,1.0579996,0.92499985,0.79999985,0.66999985,0.5499998500000001,0.6599998499999999,0.66999985,0.63999985,-0.50799975,-0.3979997500000001,-0.3879997500000001,-0.41799975,-0.3749999999999999,-0.265,-0.255,-0.2849999999999999,-0.2499999999999999,-0.14,-0.13,-0.15999999999999992,-0.11999999999999988,-0.010000000000000009,0.0,-0.029999999999999916
Persimmon,GB0006825383,1.0,-1.0,2013-06-24,12.199998,12.179998000000001,12.239998,11.069998,11.579998,12.399998,12.669998,12.579998,-0.620000000000001,0.1999999999999993,0.46999999999999886,0.379999999999999,-0.6000000000000014,0.21999999999999886,0.48999999999999844,0.3999999999999986,-0.6600000000000001,0.16000000000000014,0.4299999999999997,0.33999999999999986,0.5099999999999998,1.33,1.5999999999999996,1.5099999999999998
Petropavlovsk,GB0031544546,,-1.0,2013-06-24,1.2279996,1.4639997,1.4399996,1.3229999000000001,0.96999985,0.9324998499999999,0.79249985,0.95999985,-0.25799974999999997,-0.29549975000000006,-0.43549974999999996,-0.26799975,-0.49399985,-0.5314998500000001,-0.67149985,-0.50399985,-0.46999974999999994,-0.50749975,-0.6474997499999999,-0.47999974999999995,-0.3530000500000001,-0.3905000500000002,-0.5305000500000001,-0.36300005000000013
Polymetal International,JE00B6T5S470,-1.0,1.0,2013-06-24,6.484997600000001,6.5049976,6.1449976,5.2549976,4.5579981,4.8519971,4.7439991,6.2449976000000005,-1.9269995000000009,-1.6330005000000005,-1.7409985000000008,-0.2400000000000002,-1.9469995000000004,-1.6530005,-1.7609985000000004,-0.2599999999999998,-1.5869995000000001,-1.2930004999999998,-1.4009985,0.10000000000000053,-0.6969995000000004,-0.4030005000000001,-0.5109985000000004,0.9900000000000002
SDL,GB0009376368,,-1.0,2013-06-24,3.6599975999999996,3.8649975999999997,2.9349976,2.8429981,2.8399976,2.8499976,2.9924975999999996,3.0099975999999997,-0.8199999999999998,-0.8099999999999996,-0.6675,-0.6499999999999999,-1.025,-1.0149999999999997,-0.8725,-0.855,-0.0950000000000002,-0.08499999999999996,0.05749999999999966,0.07499999999999973,-0.0030005000000001836,0.006999500000000047,0.14949949999999967,0.16699949999999975
Travis Perkins,GB00BK9RKT01,1.0,-1.0,2013-06-24,15.659998,15.169998,15.339998000000001,14.629998,14.649998,15.309998,15.919998,16.879988,-1.0099999999999998,-0.34999999999999964,0.2599999999999998,1.219990000000001,-0.5199999999999996,0.14000000000000057,0.75,1.7099900000000012,-0.6900000000000013,-0.030000000000001137,0.5799999999999983,1.5399899999999995,0.019999999999999574,0.6799999999999997,1.2899999999999991,2.2499900000000004
Xaar,GB0001570810,,1.0,2013-06-24,6.3449976,8.1349976,8.049997600000001,8.0,7.989997600000001,7.859997600000001,8.4649976,8.4949976,1.6450000000000005,1.5150000000000006,2.12,2.1499999999999995,-0.14499999999999957,-0.27499999999999947,0.33000000000000007,0.35999999999999943,-0.0600000000000005,-0.1900000000000004,0.41499999999999915,0.4449999999999985,-0.010002399999999412,-0.1400023999999993,0.46499760000000023,0.4949975999999996
888 Holdings,GI000A0F6407,,1.0,2013-03-18,1.4049996999999999,1.6674996,1.4899996999999998,1.6699991,1.6259995,1.6599998999999999,1.7119999000000001,1.6749993,0.2209998000000002,0.2550002,0.3070002000000003,0.26999960000000023,-0.04150009999999993,-0.007499700000000109,0.04450030000000016,0.007499700000000109,0.13599980000000023,0.17000020000000005,0.22200020000000031,0.18499960000000026,-0.04399960000000003,-0.009999200000000208,0.04200080000000006,0.00500020000000001
British Assets Trust,GB0001297562,,-1.0,2013-03-18,1.3159999999999998,1.3549996,1.3329992,1.2999993,1.2899999,1.3024996999999998,1.3299999,1.2899999,-0.02600009999999986,-0.01350030000000002,0.013999900000000176,-0.02600009999999986,-0.0649997,-0.052499900000000155,-0.024999699999999958,-0.0649997,-0.04299929999999996,-0.030499500000000124,-0.002999299999999927,-0.04299929999999996,-0.009999400000000103,0.002500399999999736,0.030000599999999933,-0.009999400000000103
Easyjet,GB00B7KR2P84,1.0,-1.0,2013-03-18,9.9049976,10.639998,10.709998,10.719998,10.279998,10.389998,11.269998000000001,11.399998,0.3750004000000011,0.48500040000000055,1.3650004000000013,1.4950004000000003,-0.35999999999999943,-0.25,0.6300000000000008,0.7599999999999998,-0.4299999999999997,-0.3200000000000003,0.5600000000000005,0.6899999999999995,-0.4399999999999995,-0.33000000000000007,0.5500000000000007,0.6799999999999997
Intu Properties,GB0006834344,-1.0,1.0,2013-03-18,3.6029980999999998,3.2769971,3.3179980999999996,3.3199975999999998,3.2709986,3.2769971,3.2789990999999996,3.3989990999999997,-0.3319994999999998,-0.32600099999999976,-0.32399900000000015,-0.20399900000000004,-0.005998500000000018,0.0,0.002001999999999615,0.12200199999999972,-0.04699949999999964,-0.04100099999999962,-0.038999000000000006,0.0810010000000001,-0.04899899999999979,-0.043000499999999775,-0.04099850000000016,0.07900149999999995
